# step Etot Epot T p 
509 -6177.9788 -6177.9788 0.0 -1849.79 
510 -6177.9789 -6177.9789 0.0 -1849.8457 
511 -6177.6061 -6177.6061 0.0 -1948.5735 
512 -6181.585 -6181.585 0.0 -1878.9612 
513 -6181.5485 -6181.5485 0.0 -1884.1661 
514 -6181.5851 -6181.5851 0.0 -1879.4667 
515 -6181.5851 -6181.5851 0.0 -1879.2494 
516 -6181.5851 -6181.5851 0.0 -1879.4667 
517 -6180.5445 -6180.5445 0.0 -1582.3858 
518 -6184.6645 -6184.6645 0.0 -1725.3928 
519 -6184.627 -6184.627 0.0 -1709.4321 
520 -6184.6641 -6184.6641 0.0 -1723.7729 
521 -6184.6642 -6184.6642 0.0 -1725.0373 
522 -6184.6645 -6184.6645 0.0 -1725.3928 
523 -6182.0119 -6182.0119 0.0 -1913.6313 
524 -6187.2377 -6187.2377 0.0 -1786.782 
525 -6187.1894 -6187.1894 0.0 -1797.4351 
526 -6187.2377 -6187.2377 0.0 -1787.8295 
527 -6188.6642 -6188.6642 0.0 -1819.174 
528 -6167.9991 -6167.9991 0.0 -1968.2401 
529 -6190.6686 -6190.6686 0.0 -1790.2033 
530 -6190.6508 -6190.6508 0.0 -1792.0562 
531 -6190.6685 -6190.6685 0.0 -1790.3765 
532 -6192.322 -6192.322 0.0 -1572.1068 
533 -6172.0293 -6172.0293 0.0 -1478.7919 
534 -6194.2122 -6194.2122 0.0 -1648.0077 
535 -6194.1954 -6194.1954 0.0 -1639.357 
536 -6194.2129 -6194.2129 0.0 -1647.1441 
537 -6194.2129 -6194.2129 0.0 -1647.2315 
538 -6194.2129 -6194.2129 0.0 -1647.3114 
539 -6194.2128 -6194.2128 0.0 -1647.3799 
540 -6194.2129 -6194.2129 0.0 -1647.3114 
541 -6192.1703 -6192.1703 0.0 -1851.155 
542 -6196.8339 -6196.8339 0.0 -1716.5754 
543 -6196.7922 -6196.7922 0.0 -1727.9245 
544 -6196.8348 -6196.8348 0.0 -1717.7053 
545 -6196.8349 -6196.8349 0.0 -1717.487 
546 -6196.835 -6196.835 0.0 -1717.3866 
547 -6196.8349 -6196.8349 0.0 -1717.305 
548 -6196.835 -6196.835 0.0 -1717.3866 
549 -6195.6728 -6195.6728 0.0 -1682.1321 
550 -6199.5369 -6199.5369 0.0 -1682.5797 
551 -6199.5011 -6199.5011 0.0 -1680.5358 
552 -6199.5368 -6199.5368 0.0 -1682.3544 
553 -6199.5368 -6199.5368 0.0 -1682.493 
554 -6199.5369 -6199.5369 0.0 -1682.5797 
555 -6197.826 -6197.826 0.0 -1519.7038 
556 -6202.1534 -6202.1534 0.0 -1591.4172 
557 -6202.1152 -6202.1152 0.0 -1581.9829 
558 -6202.1536 -6202.1536 0.0 -1590.4518 
559 -6202.1536 -6202.1536 0.0 -1590.8245 
560 -6202.1536 -6202.1536 0.0 -1590.9209 
561 -6198.4513 -6198.4513 0.0 -1793.3078 
562 -6204.5253 -6204.5253 0.0 -1645.3706 
563 -6204.4691 -6204.4691 0.0 -1656.8483 
564 -6204.526 -6204.526 0.0 -1646.5016 
565 -6204.5254 -6204.5254 0.0 -1646.1712 
566 -6204.526 -6204.526 0.0 -1646.5016 
567 -6203.1337 -6203.1337 0.0 -1580.3755 
568 -6207.4074 -6207.4074 0.0 -1588.4931 
569 -6207.3691 -6207.3691 0.0 -1584.6233 
570 -6207.4073 -6207.4073 0.0 -1588.0726 
571 -6207.4072 -6207.4072 0.0 -1588.3322 
572 -6207.4074 -6207.4074 0.0 -1588.4931 
573 -6201.8831 -6201.8831 0.0 -1490.1413 
574 -6209.8136 -6209.8136 0.0 -1521.0767 
575 -6209.7382 -6209.7382 0.0 -1512.7038 
576 -6209.8125 -6209.8125 0.0 -1520.172 
577 -6209.8136 -6209.8136 0.0 -1520.9856 
578 -6209.8136 -6209.8136 0.0 -1521.0767 
579 -6202.8561 -6202.8561 0.0 -1809.373 
580 -6212.0094 -6212.0094 0.0 -1582.3141 
581 -6211.9201 -6211.9201 0.0 -1598.856 
582 -6212.0089 -6212.0089 0.0 -1583.9106 
583 -6212.0094 -6212.0094 0.0 -1582.637 
584 -6211.8843 -6211.8843 0.0 -1581.1473 
585 -6214.9691 -6214.9691 0.0 -1550.9154 
586 -6214.9409 -6214.9409 0.0 -1551.1133 
587 -6214.9687 -6214.9687 0.0 -1550.9002 
588 -6214.9691 -6214.9691 0.0 -1550.9131 
589 -6214.9691 -6214.9691 0.0 -1550.9122 
590 -6214.9691 -6214.9691 0.0 -1550.9114 
591 -6214.9691 -6214.9691 0.0 -1550.9122 
592 -6213.1146 -6213.1146 0.0 -1526.4258 
593 -6217.405 -6217.405 0.0 -1511.2613 
594 -6217.3651 -6217.3651 0.0 -1509.3663 
595 -6217.4047 -6217.4047 0.0 -1511.0334 
596 -6217.4052 -6217.4052 0.0 -1511.2428 
597 -6210.346 -6210.346 0.0 -1665.6755 
598 -6219.2626 -6219.2626 0.0 -1528.8559 
599 -6219.1752 -6219.1752 0.0 -1536.4859 
600 -6219.2615 -6219.2615 0.0 -1529.5513 
601 -6219.2626 -6219.2626 0.0 -1528.9255 
602 -6218.1406 -6218.1406 0.0 -1558.7581 
603 -6221.905 -6221.905 0.0 -1507.8773 
604 -6221.8719 -6221.8719 0.0 -1509.2746 
605 -6221.9045 -6221.9045 0.0 -1507.9672 
606 -6221.905 -6221.905 0.0 -1507.8948 
607 -6221.905 -6221.905 0.0 -1507.9028 
608 -6221.9051 -6221.9051 0.0 -1507.9099 
609 -6222.1515 -6222.1515 0.0 -1521.1452 
610 -6199.4094 -6199.4094 0.0 -1821.3956 
611 -6224.8383 -6224.8383 0.0 -1478.6998 
612 -6224.8138 -6224.8138 0.0 -1479.875 
613 -6224.8385 -6224.8385 0.0 -1478.7915 
614 -6224.8386 -6224.8386 0.0 -1478.7621 
615 -6224.8387 -6224.8387 0.0 -1478.7525 
616 -6224.8385 -6224.8385 0.0 -1478.7434 
617 -6224.8387 -6224.8387 0.0 -1478.7525 
618 -6222.6271 -6222.6271 0.0 -1556.6574 
619 -6227.1669 -6227.1669 0.0 -1475.2912 
620 -6227.1252 -6227.1252 0.0 -1478.9521 
621 -6227.1667 -6227.1667 0.0 -1475.6098 
622 -6227.1669 -6227.1669 0.0 -1475.3608 
623 -6225.1558 -6225.1558 0.0 -1546.263 
624 -6229.4157 -6229.4157 0.0 -1470.4794 
625 -6229.3753 -6229.3753 0.0 -1473.7201 
626 -6229.4163 -6229.4163 0.0 -1470.7775 
627 -6229.4161 -6229.4161 0.0 -1470.705 
628 -6229.4163 -6229.4163 0.0 -1470.7775 
629 -6228.5693 -6228.5693 0.0 -1579.5716 
630 -6231.7554 -6231.7554 0.0 -1486.6176 
631 -6231.7254 -6231.7254 0.0 -1492.3255 
632 -6231.7552 -6231.7552 0.0 -1487.1511 
633 -6231.7555 -6231.7555 0.0 -1486.7168 
634 -6231.1205 -6231.1205 0.0 -1536.5763 
635 -6234.0892 -6234.0892 0.0 -1476.6245 
636 -6234.061 -6234.061 0.0 -1479.2144 
637 -6234.0889 -6234.0889 0.0 -1476.8482 
638 -6234.0893 -6234.0893 0.0 -1476.6806 
639 -6234.0893 -6234.0893 0.0 -1476.6977 
640 -6234.0237 -6234.0237 0.0 -1536.3541 
641 -6236.5299 -6236.5299 0.0 -1472.5382 
642 -6236.506 -6236.506 0.0 -1475.8121 
643 -6236.5296 -6236.5296 0.0 -1472.8315 
644 -6236.5297 -6236.5297 0.0 -1472.6056 
645 -6236.5299 -6236.5299 0.0 -1472.5382 
646 -6234.7381 -6234.7381 0.0 -1496.6873 
647 -6238.5271 -6238.5271 0.0 -1450.722 
648 -6238.4985 -6238.4985 0.0 -1493.7595 
649 -6240.7408 -6240.7408 0.0 -1442.654 
650 -6240.7209 -6240.7209 0.0 -1445.1039 
651 -6240.7413 -6240.7413 0.0 -1442.8805 
652 -6240.7412 -6240.7412 0.0 -1442.8379 
653 -6240.7413 -6240.7413 0.0 -1442.8805 
654 -6221.9538 -6221.9538 0.0 -1409.2222 
655 -6241.5632 -6241.5632 0.0 -1431.4618 
656 -6241.5549 -6241.5549 0.0 -1432.492 
657 -6241.5631 -6241.5631 0.0 -1431.5645 
658 -6241.5632 -6241.5632 0.0 -1431.485 
659 -6241.0409 -6241.0409 0.0 -1561.3509 
660 -6245.2684 -6245.2684 0.0 -1461.3518 
661 -6245.2285 -6245.2285 0.0 -1468.1831 
662 -6245.2681 -6245.2681 0.0 -1462.0027 
663 -6245.2683 -6245.2683 0.0 -1461.5024 
664 -6245.2684 -6245.2684 0.0 -1461.3518 
665 -6125.1422 -6125.1422 0.0 -2025.7189 
666 -6246.8188 -6246.8188 0.0 -1486.2876 
667 -6227.2963 -6227.2963 0.0 -1524.0688 
668 -6249.4224 -6249.4224 0.0 -1468.7343 
669 -6220.8531 -6220.8531 0.0 -1525.3951 
670 -6250.0309 -6250.0309 0.0 -1466.2856 
671 -6246.1896 -6246.1896 0.0 -1674.7296 
672 -6253.1585 -6253.1585 0.0 -1519.5365 
673 -6253.0899 -6253.0899 0.0 -1530.9595 
674 -6253.1585 -6253.1585 0.0 -1520.6498 
675 -6236.294 -6236.294 0.0 -1512.4965 
676 -6254.5986 -6254.5986 0.0 -1506.9077 
677 -6254.5853 -6254.5853 0.0 -1507.9898 
678 -6254.5985 -6254.5985 0.0 -1507.0104 
679 -6254.5986 -6254.5986 0.0 -1506.9199 
680 -6254.5986 -6254.5986 0.0 -1506.9077 
681 -6228.9495 -6228.9495 0.0 -1420.2516 
682 -6255.9836 -6255.9836 0.0 -1472.1576 
683 -6230.9533 -6230.9533 0.0 -1748.8887 
684 -6257.0306 -6257.0306 0.0 -1505.8697 
685 -6238.9263 -6238.9263 0.0 -1541.0758 
686 -6257.766 -6257.766 0.0 -1502.0233 
687 -6257.5768 -6257.5768 0.0 -1501.4856 
688 -6257.7643 -6257.7643 0.0 -1501.9306 
689 -6257.766 -6257.766 0.0 -1502.0134 
690 -6257.7661 -6257.7661 0.0 -1502.0207 
691 -6236.6582 -6236.6582 0.0 -1544.8075 
692 -6258.9993 -6258.9993 0.0 -1494.6598 
693 -6242.2775 -6242.2775 0.0 -1709.9659 
694 -6260.0968 -6260.0968 0.0 -1523.7134 
695 -6259.9204 -6259.9204 0.0 -1537.3823 
696 -6260.0956 -6260.0956 0.0 -1525.0394 
697 -6260.0965 -6260.0965 0.0 -1523.8397 
698 -6260.0968 -6260.0968 0.0 -1523.7265 
699 -6250.836 -6250.836 0.0 -1548.0806 
700 -6261.4782 -6261.4782 0.0 -1513.8746 
701 -6258.3715 -6258.3715 0.0 -1594.5301 
702 -6263.6467 -6263.6467 0.0 -1527.9918 
703 -6263.5982 -6263.5982 0.0 -1532.2629 
704 -6263.6465 -6263.6465 0.0 -1528.3917 
705 -6263.6468 -6263.6468 0.0 -1528.0714 
706 -6262.3633 -6262.3633 0.0 -1624.3529 
707 -6266.0164 -6266.0164 0.0 -1553.3528 
708 -6262.5373 -6262.5373 0.0 -1536.3876 
709 -6267.9244 -6267.9244 0.0 -1529.9972 
710 -6267.8719 -6267.8719 0.0 -1528.0548 
711 -6267.9237 -6267.9237 0.0 -1529.7694 
712 -6267.9245 -6267.9245 0.0 -1529.975 
713 -6264.5934 -6264.5934 0.0 -1608.1606 
714 -6269.7837 -6269.7837 0.0 -1541.6171 
715 -6269.7334 -6269.7334 0.0 -1545.6251 
716 -6269.7831 -6269.7831 0.0 -1541.9857 
717 -6269.7838 -6269.7838 0.0 -1541.6569 
718 -6267.3901 -6267.3901 0.0 -1650.2962 
719 -6271.8081 -6271.8081 0.0 -1566.6706 
720 -6271.7659 -6271.7659 0.0 -1572.5363 
721 -6271.8076 -6271.8076 0.0 -1567.2275 
722 -6271.8081 -6271.8081 0.0 -1566.7574 
723 -6271.8081 -6271.8081 0.0 -1566.8047 
724 -6266.8881 -6266.8881 0.0 -1534.7371 
725 -6273.5143 -6273.5143 0.0 -1536.2017 
726 -6273.4504 -6273.4504 0.0 -1532.5774 
727 -6273.5137 -6273.5137 0.0 -1535.8014 
728 -6273.5145 -6273.5145 0.0 -1536.1649 
729 -6270.0092 -6270.0092 0.0 -1642.4353 
730 -6275.2172 -6275.2172 0.0 -1556.2878 
731 -6275.1676 -6275.1676 0.0 -1561.9985 
732 -6275.2168 -6275.2168 0.0 -1556.8264 
733 -6275.2173 -6275.2173 0.0 -1556.3896 
734 -6275.2173 -6275.2173 0.0 -1556.4334 
735 -6274.5612 -6274.5612 0.0 -1640.0118 
736 -6277.2862 -6277.2862 0.0 -1576.6178 
737 -6277.2611 -6277.2611 0.0 -1581.0526 
738 -6277.2863 -6277.2863 0.0 -1577.0467 
739 -6277.2865 -6277.2865 0.0 -1576.8939 
740 -6277.2865 -6277.2865 0.0 -1576.853 
741 -6277.2864 -6277.2864 0.0 -1576.8266 
742 -6277.2865 -6277.2865 0.0 -1576.853 
743 -6276.1507 -6276.1507 0.0 -1535.6918 
744 -6279.1395 -6279.1395 0.0 -1541.298 
745 -6279.1118 -6279.1118 0.0 -1538.7697 
746 -6279.1394 -6279.1394 0.0 -1541.0253 
747 -6279.1397 -6279.1397 0.0 -1541.2217 
748 -6279.1397 -6279.1397 0.0 -1541.2297 
749 -6279.1397 -6279.1397 0.0 -1541.2217 
750 -6277.5726 -6277.5726 0.0 -1606.6051 
751 -6280.7669 -6280.7669 0.0 -1552.2339 
752 -6280.7361 -6280.7361 0.0 -1555.6277 
753 -6280.7672 -6280.7672 0.0 -1552.5619 
754 -6280.7673 -6280.7673 0.0 -1552.4529 
755 -6280.7674 -6280.7674 0.0 -1552.4198 
756 -6280.7674 -6280.7674 0.0 -1552.4022 
757 -6280.7674 -6280.7674 0.0 -1552.3852 
758 -6280.7674 -6280.7674 0.0 -1552.4022 
759 -6281.2746 -6281.2746 0.0 -1620.69 
760 -6267.3459 -6267.3459 0.0 -1810.7187 
761 -6282.7855 -6282.7855 0.0 -1573.5801 
762 -6282.7718 -6282.7718 0.0 -1577.1002 
763 -6282.7852 -6282.7852 0.0 -1573.9141 
764 -6282.7857 -6282.7857 0.0 -1573.6356 
765 -6282.7857 -6282.7857 0.0 -1573.6642 
766 -6282.7857 -6282.7857 0.0 -1573.6899 
767 -6282.7857 -6282.7857 0.0 -1573.6642 
768 -6283.0753 -6283.0753 0.0 -1519.1231 
769 -6269.1604 -6269.1604 0.0 -1580.7449 
770 -6284.6694 -6284.6694 0.0 -1530.4797 
771 -6284.6549 -6284.6549 0.0 -1528.1398 
772 -6284.6691 -6284.6691 0.0 -1530.2277 
773 -6284.6695 -6284.6695 0.0 -1530.4488 
774 -6284.6696 -6284.6696 0.0 -1530.4285 
775 -6283.8177 -6283.8177 0.0 -1595.0487 
776 -6286.2259 -6286.2259 0.0 -1544.8618 
777 -6286.2023 -6286.2023 0.0 -1548.2654 
778 -6286.2259 -6286.2259 0.0 -1545.189 
779 -6286.2259 -6286.2259 0.0 -1544.9706 
780 -6286.886 -6286.886 0.0 -1603.9565 
781 -6274.7422 -6274.7422 0.0 -1770.9736 
782 -6288.1165 -6288.1165 0.0 -1563.8516 
783 -6288.1063 -6288.1063 0.0 -1566.8858 
784 -6288.1167 -6288.1167 0.0 -1564.1485 
785 -6288.1166 -6288.1166 0.0 -1564.1068 
786 -6288.1167 -6288.1167 0.0 -1564.1485 
787 -6288.7012 -6288.7012 0.0 -1527.7711 
788 -6276.5578 -6276.5578 0.0 -1597.2462 
789 -6289.959 -6289.959 0.0 -1530.6263 
790 -6289.9474 -6289.9474 0.0 -1529.3335 
791 -6289.9593 -6289.9593 0.0 -1530.4937 
792 -6289.9593 -6289.9593 0.0 -1530.51 
793 -6289.9593 -6289.9593 0.0 -1530.4937 
794 -6288.3366 -6288.3366 0.0 -1564.3185 
795 -6291.3119 -6291.3119 0.0 -1529.4527 
796 -6291.2843 -6291.2843 0.0 -1531.0027 
797 -6291.3119 -6291.3119 0.0 -1529.5906 
798 -6290.9131 -6290.9131 0.0 -1590.2403 
799 -6292.9146 -6292.9146 0.0 -1542.0887 
800 -6292.8961 -6292.8961 0.0 -1545.2783 
801 -6292.9148 -6292.9148 0.0 -1542.3971 
802 -6292.9148 -6292.9148 0.0 -1542.3406 
803 -6292.9148 -6292.9148 0.0 -1542.3971 
804 -6292.9303 -6292.9303 0.0 -1499.4294 
805 -6279.4149 -6279.4149 0.0 -1585.3832 
806 -6294.5687 -6294.5687 0.0 -1504.4281 
807 -6294.5554 -6294.5554 0.0 -1502.5085 
808 -6294.5683 -6294.5683 0.0 -1504.2102 
809 -6294.5687 -6294.5687 0.0 -1504.4059 
810 -6294.5687 -6294.5687 0.0 -1504.4281 
811 -6292.6141 -6292.6141 0.0 -1526.9156 
812 -6295.7975 -6295.7975 0.0 -1497.4654 
813 -6295.7651 -6295.7651 0.0 -1498.107 
814 -6295.797 -6295.797 0.0 -1497.5063 
815 -6295.7975 -6295.7975 0.0 -1497.4723 
816 -6295.7974 -6295.7974 0.0 -1497.4737 
817 -6295.7975 -6295.7975 0.0 -1497.4723 
818 -6296.0242 -6296.0242 0.0 -1555.0004 
819 -6284.1045 -6284.1045 0.0 -1737.1267 
820 -6297.3791 -6297.3791 0.0 -1511.5004 
821 -6297.3671 -6297.3671 0.0 -1514.5419 
822 -6297.3796 -6297.3796 0.0 -1511.8016 
823 -6297.3796 -6297.3796 0.0 -1511.7702 
824 -6297.3796 -6297.3796 0.0 -1511.7442 
825 -6298.3877 -6298.3877 0.0 -1502.1913 
826 -6289.2011 -6289.2011 0.0 -1612.659 
827 -6299.1733 -6299.1733 0.0 -1491.4835 
828 -6299.1667 -6299.1667 0.0 -1491.6992 
829 -6299.1736 -6299.1736 0.0 -1491.502 
830 -6299.1737 -6299.1737 0.0 -1491.5006 
831 -6299.1735 -6299.1735 0.0 -1491.4971 
832 -6299.1737 -6299.1737 0.0 -1491.5006 
833 -6297.5843 -6297.5843 0.0 -1458.9036 
834 -6300.2996 -6300.2996 0.0 -1463.568 
835 -6300.2654 -6300.2654 0.0 -1525.4946 
836 -6301.6814 -6301.6814 0.0 -1479.5786 
837 -6301.6691 -6301.6691 0.0 -1482.8413 
838 -6301.6812 -6301.6812 0.0 -1479.8855 
839 -6301.6812 -6301.6812 0.0 -1479.606 
840 -6301.6814 -6301.6814 0.0 -1479.5786 
841 -6302.7562 -6302.7562 0.0 -1483.3681 
842 -6294.348 -6294.348 0.0 -1604.6714 
843 -6303.4355 -6303.4355 0.0 -1467.9853 
844 -6303.4271 -6303.4271 0.0 -1468.6974 
845 -6303.4353 -6303.4353 0.0 -1468.0479 
846 -6303.4354 -6303.4354 0.0 -1467.9927 
847 -6303.4355 -6303.4355 0.0 -1467.9853 
848 -6302.6279 -6302.6279 0.0 -1398.1811 
849 -6304.6506 -6304.6506 0.0 -1422.3498 
850 -6304.6318 -6304.6318 0.0 -1418.1991 
851 -6304.6504 -6304.6504 0.0 -1421.9151 
852 -6304.6507 -6304.6507 0.0 -1422.2632 
853 -6304.615 -6304.615 0.0 -1487.4841 
854 -6306.0228 -6306.0228 0.0 -1439.3699 
855 -6306.0104 -6306.0104 0.0 -1442.7966 
856 -6306.0225 -6306.0225 0.0 -1439.692 
857 -6306.0228 -6306.0228 0.0 -1439.4188 
858 -6306.0229 -6306.0229 0.0 -1439.4466 
859 -6306.0229 -6306.0229 0.0 -1439.4716 
860 -6306.0229 -6306.0229 0.0 -1439.4942 
861 -6306.4978 -6306.4978 0.0 -1465.9755 
862 -6296.2551 -6296.2551 0.0 -1617.7132 
863 -6307.5575 -6307.5575 0.0 -1438.0703 
864 -6307.5479 -6307.5479 0.0 -1439.6726 
865 -6307.5578 -6307.5578 0.0 -1438.2246 
866 -6307.5578 -6307.5578 0.0 -1438.206 
867 -6305.4875 -6305.4875 0.0 -1317.3792 
868 -6308.613 -6308.613 0.0 -1377.1088 
869 -6307.9889 -6307.9889 0.0 -1473.8166 
870 -6309.8735 -6309.8735 0.0 -1403.7988 
871 -6309.857 -6309.857 0.0 -1408.9622 
872 -6309.8737 -6309.8737 0.0 -1404.3 
873 -6309.8739 -6309.8739 0.0 -1404.1774 
874 -6309.874 -6309.874 0.0 -1404.1413 
875 -6309.874 -6309.874 0.0 -1404.1078 
876 -6309.8739 -6309.8739 0.0 -1404.0753 
877 -6309.874 -6309.874 0.0 -1404.1078 
878 -6310.0007 -6310.0007 0.0 -1417.6712 
879 -6299.3568 -6299.3568 0.0 -1563.8354 
880 -6311.2574 -6311.2574 0.0 -1394.471 
881 -6311.2454 -6311.2454 0.0 -1395.3709 
882 -6311.257 -6311.257 0.0 -1394.5395 
883 -6311.2577 -6311.2577 0.0 -1394.486 
884 -6311.2577 -6311.2577 0.0 -1394.4928 
885 -6311.2579 -6311.2579 0.0 -1394.5013 
886 -6311.2579 -6311.2579 0.0 -1394.5068 
887 -6308.9689 -6308.9689 0.0 -1235.2833 
888 -6312.1614 -6312.1614 0.0 -1323.6181 
889 -6312.2672 -6312.2672 0.0 -1447.8121 
890 -6302.249 -6302.249 0.0 -1697.0911 
891 -6313.4374 -6313.4374 0.0 -1371.4178 
892 -6313.4272 -6313.4272 0.0 -1377.7174 
893 -6313.4371 -6313.4371 0.0 -1372.0267 
894 -6313.4374 -6313.4374 0.0 -1371.5055 
895 -6313.4374 -6313.4374 0.0 -1371.4178 
896 -6313.788 -6313.788 0.0 -1380.6821 
897 -6304.4622 -6304.4622 0.0 -1514.764 
898 -6314.8111 -6314.8111 0.0 -1360.7868 
899 -6313.5834 -6313.5834 0.0 -1191.5292 
900 -6315.791 -6315.791 0.0 -1278.5714 
901 -6315.7819 -6315.7819 0.0 -1285.9318 
902 -6315.7907 -6315.7907 0.0 -1279.2931 
903 -6315.7911 -6315.7911 0.0 -1278.6452 
904 -6316.1856 -6316.1856 0.0 -1445.1809 
905 -6307.6905 -6307.6905 0.0 -1725.4921 
906 -6317.0699 -6317.0699 0.0 -1355.354 
907 -6317.0618 -6317.0618 0.0 -1363.2702 
908 -6317.0695 -6317.0695 0.0 -1356.1284 
909 -6317.07 -6317.07 0.0 -1355.4479 
910 -6317.07 -6317.07 0.0 -1355.5168 
911 -6317.07 -6317.07 0.0 -1355.5788 
912 -6317.07 -6317.07 0.0 -1355.5168 
913 -6317.6809 -6317.6809 0.0 -1321.3833 
914 -6310.3693 -6310.3693 0.0 -1397.2132 
915 -6318.3823 -6318.3823 0.0 -1322.2973 
916 -6318.3706 -6318.3706 0.0 -1323.9833 
917 -6318.3823 -6318.3823 0.0 -1322.4497 
918 -6318.3822 -6318.3822 0.0 -1322.3804 
919 -6318.3823 -6318.3823 0.0 -1322.4497 
920 -6317.561 -6317.561 0.0 -1171.9539 
921 -6319.3008 -6319.3008 0.0 -1245.8989 
922 -6319.8389 -6319.8389 0.0 -1419.843 
923 -6313.0161 -6313.0161 0.0 -1692.0575 
924 -6320.4778 -6320.4778 0.0 -1333.8122 
925 -6320.4724 -6320.4724 0.0 -1341.6152 
926 -6320.4775 -6320.4775 0.0 -1334.5789 
927 -6320.4779 -6320.4779 0.0 -1333.904 
928 -6320.4779 -6320.4779 0.0 -1333.9722 
929 -6320.4779 -6320.4779 0.0 -1334.0335 
930 -6320.4778 -6320.4778 0.0 -1334.0875 
931 -6320.4779 -6320.4779 0.0 -1334.0335 
932 -6321.2269 -6321.2269 0.0 -1283.2963 
933 -6315.4775 -6315.4775 0.0 -1327.1322 
934 -6321.7018 -6321.7018 0.0 -1291.5572 
935 -6321.6892 -6321.6892 0.0 -1294.1747 
936 -6321.7022 -6321.7022 0.0 -1291.8127 
937 -6321.7021 -6321.7021 0.0 -1291.7596 
938 -6321.7022 -6321.7022 0.0 -1291.8127 
939 -6321.5757 -6321.5757 0.0 -1167.6948 
940 -6322.6199 -6322.6199 0.0 -1220.5836 
941 -6322.6094 -6322.6094 0.0 -1214.2186 
942 -6322.6195 -6322.6195 0.0 -1219.932 
943 -6322.6199 -6322.6199 0.0 -1220.5188 
944 -6323.5528 -6323.5528 0.0 -1399.8746 
945 -6318.9744 -6318.9744 0.0 -1660.8376 
946 -6323.8346 -6323.8346 0.0 -1332.4876 
947 -6323.8321 -6323.8321 0.0 -1338.8333 
948 -6323.8346 -6323.8346 0.0 -1333.2138 
949 -6323.8346 -6323.8346 0.0 -1332.4876 
950 -6324.649 -6324.649 0.0 -1242.8221 
951 -6320.0007 -6320.0007 0.0 -1233.2677 
952 -6324.9795 -6324.9795 0.0 -1265.0287 
953 -6324.9682 -6324.9682 0.0 -1270.2451 
954 -6324.9796 -6324.9796 0.0 -1265.5388 
955 -6324.9797 -6324.9797 0.0 -1265.3604 
956 -6324.9797 -6324.9797 0.0 -1265.3123 
957 -6324.9797 -6324.9797 0.0 -1265.3604 
958 -6325.2298 -6325.2298 0.0 -1187.0769 
959 -6319.0169 -6319.0169 0.0 -1187.0707 
960 -6325.8982 -6325.8982 0.0 -1213.3507 
961 -6325.8926 -6325.8926 0.0 -1209.9842 
962 -6325.8979 -6325.8979 0.0 -1212.9992 
963 -6325.8981 -6325.8981 0.0 -1213.3137 
964 -6325.8982 -6325.8982 0.0 -1213.3507 
965 -6326.8177 -6326.8177 0.0 -1391.5059 
966 -6322.6859 -6322.6859 0.0 -1647.0549 
967 -6327.0542 -6327.0542 0.0 -1327.4018 
968 -6327.0519 -6327.0519 0.0 -1333.4622 
969 -6327.0542 -6327.0542 0.0 -1328.0039 
970 -6327.0542 -6327.0542 0.0 -1327.4018 
971 -6327.4227 -6327.4227 0.0 -1180.9371 
972 -6321.6326 -6321.6326 0.0 -1118.4506 
973 -6328.0116 -6328.0116 0.0 -1234.909 
974 -6327.9256 -6327.9256 0.0 -1201.369 
975 -6328.869 -6328.869 0.0 -1206.8669 
976 -6328.8604 -6328.8604 0.0 -1205.2233 
977 -6328.869 -6328.869 0.0 -1206.6924 
978 -6328.8692 -6328.8692 0.0 -1206.7631 
979 -6328.8692 -6328.8692 0.0 -1206.7738 
980 -6328.8692 -6328.8692 0.0 -1206.7834 
981 -6328.8693 -6328.8693 0.0 -1206.7945 
982 -6329.5479 -6329.5479 0.0 -1413.0603 
983 -6324.2077 -6324.2077 0.0 -1715.3229 
984 -6329.9708 -6329.9708 0.0 -1322.4776 
985 -6329.9676 -6329.9676 0.0 -1330.901 
986 -6329.9709 -6329.9709 0.0 -1323.3541 
987 -6330.0564 -6330.0564 0.0 -1099.3686 
988 -6323.4929 -6323.4929 0.0 -968.7619 
989 -6330.8456 -6330.8456 0.0 -1196.7574 
990 -6331.088 -6331.088 0.0 -1240.6761 
991 -6325.0404 -6325.0404 0.0 -1373.175 
992 -6331.7358 -6331.7358 0.0 -1209.4078 
993 -6331.729 -6331.729 0.0 -1211.6693 
994 -6331.7361 -6331.7361 0.0 -1209.6335 
995 -6331.7362 -6331.7362 0.0 -1209.6138 
996 -6331.7362 -6331.7362 0.0 -1209.594 
997 -6331.7362 -6331.7362 0.0 -1209.5761 
998 -6331.7362 -6331.7362 0.0 -1209.594 
999 -6332.4783 -6332.4783 0.0 -1363.0448 
1000 -6328.1351 -6328.1351 0.0 -1604.0483 
1001 -6332.7824 -6332.7824 0.0 -1299.1625 
1002 -6332.78 -6332.78 0.0 -1305.0685 
1003 -6332.7824 -6332.7824 0.0 -1299.7468 
1004 -6332.7594 -6332.7594 0.0 -1014.4496 
1005 -6333.5736 -6333.5736 0.0 -1146.7663 
1006 -6333.9704 -6333.9704 0.0 -1264.7218 
1007 -6328.6194 -6328.6194 0.0 -1476.3932 
1008 -6334.4877 -6334.4877 0.0 -1202.6321 
1009 -6334.4838 -6334.4838 0.0 -1208.0831 
1010 -6334.488 -6334.488 0.0 -1203.174 
1011 -6334.4879 -6334.4879 0.0 -1203.118 
1012 -6334.488 -6334.488 0.0 -1203.174 
